geoname_id;code_insee
2985134;73208
2985884;31435
2997001;16196
3003307;48099
3007041;77244
3020676;55167
3021413;10123
3021889;67083
3029403;89059
3030064;19030
3033606;77030
2972609;49373
2973039;50594
2981398;36182
2982205;73218
2983416;37200
2984294;77384
2989210;59450
2990298;61309
2990443;80597
2991619;37161
2991924;42150
2993248;60411
2996055;74162
3000332;08284
3001225;02420
3008860;82088
3009194;19098
3017657;60088
3023406;80213
3032960;57074
3032997;77032
2972456;53265
2974386;77456
2976222;76660
2981177;84107
2983186;62714
2987070;23154
2989639;72226
2998377;53133
3013267;67200
3014019;59280
3018219;62340
3023582;35087
3024506;29035
3025643;50523
3027693;86048
3032633;56018
2973274;63426
2979693;26305
2985237;88361
2986353;42174
2997925;59354
3006574;60559
3007844;61222
3024715;17109
2975145;60610
2977803;77428
2977951;42265
2989395;80611
2994963;31334
3003415;77291
3005764;72158
3016327;35119
3019385;25224
3020412;28137
3020926;35101
3028180;40077
3031276;28052
3032181;01047
2969372;86288
2971946;22356
2974166;40308
2978701;71443
2985836;69159
2989638;18170
3023016;39170
3037080;64042
3038135;80019
2967780;07348
2971255;64550
2976351;12255
2977369;22323
2982173;60560
2983169;08366
3018330;59237
3023837;27169
3025118;16100
3029960;40056
3036619;73021
2967153;67557
2975328;56242
2981324;42205
2981589;33374
2989420;74206
2989438;37177
3003493;64331
3022207;01136
3025429;72081
3037631;15006
2968464;41288
2968472;76164
2970121;14735
2970972;89427
2975853;40295
2980221;42219
2982643;72255
2991687;60433
2993974;68207
2996913;10211
3014756;76324
3023890;39164
3026844;72059
3038774;39001
2970827;69254
2974275;52479
2987083;46220
3010988;78077
3035685;72020
2979329;76592
2979585;29250
2985854;44134
2993987;24269
3003740;29087
3020734;37099
3020862;69077
3032348;62138
3032704;56016
2967461;59640
2977997;72303
2978886;37224
2982209;39471
2982663;56199
2988314;02596
2989895;80600
3019254;74121
3023470;58087
3027355;69038
3034285;70058
2970408;13111
2973856;55500
2983114;89324
2986018;40231
2993392;80555
2994710;76421
3005982;22122
3015381;42102
3016306;18100
3019987;21247
3028012;54109
3035456;25040
3037406;62036
2970084;18273
2970160;2B341
2973520;79321
2979079;07254
2979579;11344
2983384;81225
2988399;38297
2999129;69113
3009120;87070
3013175;27339
3015491;28185
3018058;49138
3023349;50143
3028512;61074
3029889;57113
2974703;90094
2975911;41237
2980987;16312
2990002;37174
3010297;56039
3015738;82072
3015941;91273
3030189;52074
3030996;08078
3037582;14014
3037856;27014
2972843;77462
2974533;57654
2975569;24526
2976936;16350
2977524;47269
2988951;45238
2996902;60373
3027499;77076
3027565;86050
3027646;25110
2970162;27676
2990315;81196
2990488;49092
2997469;62531
3014484;85104
3017345;79128
3021793;85078
3028561;22031
3029821;47041
3038311;11005
2969328;78655
2970490;13055
2974272;86264
2978255;01375
2982637;72256
2984054;21521
2984249;57564
2984873;89318
2985735;88357
3010458;57373
3016290;60270
3021626;57171
3023915;29145
3013168;59312
2969101;21684
2969582;90102
2970690;58302
2977427;18231
2979167;50498
2991228;68223
3023580;30096
3034139;51044
3034524;33033
2979558;62750
2990807;50369
2993172;72071
2993449;47170
2995227;38222
3014261;91294
3017187;60256
3024639;47066
3024858;77117
3029664;23035
2967238;45348
2968460;59619
2970274;42324
2973015;67489
2983912;02643
2992659;47186
2995105;78381
2997033;63200
3033713;21059
3036423;19013
2971747;55516
2972903;64536
2978144;25524
2999135;33534
3017614;49018
3024714;26094
3032978;01041
3035684;74282
3037847;77002
2969818;63448
2973773;57767
2979406;22046
2995709;2B152
2996605;77270
3002208;56201
3016864;34109
3034166;27050
2967231;03320
2967302;80826
2975241;09285
2978875;87157
2981238;73228
2986791;22189
2995582;41128
3016027;16152
3020874;24157
3035400;69017
2972143;78620
2972407;16382
2977908;29256
2984587;27487
2986369;24331
2995510;16210
2998049;57409
3003775;53116
3003884;28188
3005289;81031
3023367;07071
3025039;08122
3027275;24096
3027751;73063
3030001;01064
3035216;68017
2967901;35359
2971998;22345
2978896;49244
2989444;63261
2990840;53163
2993111;21423
2999429;76714
3008685;53124
3016607;03120
3018621;09121
3026071;28012
3028693;57122
3030786;57104
2968788;74304
2978887;76597
2981603;91538
2989086;67366
2989880;60470
2990864;81195
2993722;11233
2996063;86145
3003816;22074
3005728;86123
3007804;35143
3019026;18092
3019866;54181
3025018;86075
3033542;11034
3035644;25039
2971004;34322
2972401;18265
2972652;86271
2975459;67438
2985314;29228
2989114;64436
2991293;55364
3011256;46138
3019339;67135
3019641;59211
3027010;04047
3036764;65032
3036942;39017
3037979;79008
2972419;25564
2976299;41233
2976894;16353
2979550;18214
2985500;21505
2990308;19151
3012526;78317
3013342;27332
3023713;21191
3029021;64161
2973572;08435
2977107;12244
2984601;52414
2985842;57552
2990972;77329
2991364;51390
2995972;24252
2997883;53136
3005522;35358
3009447;31261
3030004;79056
3030335;74048
3032176;76105
3033421;28036
3010826;17486
2968310;77516
2977087;50546
2980164;66173
2980568;28332
2980579;81249
2985294;36168
2986643;22227
2990834;78443
2994228;76434
3013507;57316
3018214;50041
3019409;89160
2970509;77486
2974813;09293
2986789;57546
2988233;77357
2991482;24297
2992901;45210
3009056;07126
3011384;38026
3020090;79112
3020482;07084
3024093;39160
3026627;70132
3038580;16003
2975142;71510
2976340;19250
2982899;64467
2996051;47156
2996707;85132
3007094;85186
3007807;29107
3012137;53122
3013193;57333
3022302;72110
3024419;43074
3035243;68016
2971165;50612
2971389;67498
2972187;80765
2979196;42240
2980447;25523
3021750;41073
3028596;09079
3031358;26054
3032043;95074
3033020;59075
2969476;90104
2970268;76729
2986141;80634
2998057;14143
3013787;01184
3020280;62292
3024444;2A090
3032206;87018
3035137;18020
2969625;16400
2971100;52500
2975608;07310
2980584;73232
2983526;52423
2991374;88317
2993424;60406
2995661;01235
3014690;50041
3017375;47102
3017907;28158
3019839;89154
3019885;26119
3024966;27158
3027289;73069
3037098;40006
3225388;33423
2981903;38351
2990203;21458
2996523;01229
3005394;29122
3006436;12267
3009449;47127
3010293;85055
3019936;59199
3026299;87039
3027154;70121
3038187;69004
2972056;44207
2976274;39501
2976796;50236
2978244;79279
2978416;79273
2980232;71410
3006369;31277
3018542;81092
3025382;03074
3027899;01068
2967557;80815
2968013;71583
2974766;19258
2976795;07298
2987118;31418
2993229;83080
2995851;72186
3005431;43119
3006797;05122
3020670;32117
3021281;62271
3027362;87033
3029008;22028
3038448;33002
2970883;72367
2973641;18258
2979234;57614
2980555;27540
2986417;59465
2988153;62650
2990305;42157
2990412;67328
2993368;31349
2997440;25350
2998836;2A142
3003030;62647
3022286;39183
3030971;49244
2978929;11351
2986758;51432
2990745;60447
2991323;35200
3001504;85090
3011243;84010
3013028;50252
3019754;14246
3035220;53017
3037173;25024
2967315;68377
2967942;01454
2968530;77510
2970676;47316
2974511;32433
2983685;05118
2986540;77369
2997326;57422
3013184;37117
3014922;88216
3018374;60235
3036931;62039
3037961;14006
2967724;72382
2970065;38533
2990380;17265
2995639;15118
3003349;60401
3006888;25493
3010750;77054
3022163;33144
2968012;74308
2970638;17460
2973042;33530
2976902;69228
2979715;30256
2995460;11220
2995509;23124
3016442;40110
3023129;37085
3024280;32106
3038399;14005
2975767;84124
2978308;49331
2979111;41217
2980746;57607
2984447;73212
2985868;01308
2988997;85168
2995490;89245
3010304;61097
3011787;22087
3017579;52205
3037801;76007
2967502;67514
2974150;46307
2976252;18240
2984281;64463
2984386;84096
2986677;29187
2993495;03174
3007442;12270
3020274;67121
3031450;67057
3031885;28047
2967730;63469
2970945;18270
2976247;28364
2977504;38445
2980835;07229
2986993;01297
2987029;95489
2993359;91412
2995966;35164
2996415;89242
3007692;29110
3009734;77147
3017226;62354
3029025;80163
3031657;64135
2972849;60632
2975423;68302
2980234;27537
2987169;18179
2997350;52294
3009472;19136
3009769;87051
3021622;25197
3023642;41060
3025658;01098
3028300;64177
3030862;80124
3030870;65108
3031926;27077
3035939;41007
2968273;89467
2973136;69245
2985450;02618
2989099;67363
2993120;73160
2997126;34144
3010863;88068
3012753;57348
3019469;89158
3023536;83045
3024851;33126
3027196;77081
3030106;35041
3031721;25074
3033937;35022
3034477;33035
3035445;57046
2968448;95675
2971783;46322
2980860;07228
2992452;16226
2997063;25468
3013445;03127
3017864;88176
3022837;88118
3028815;60125
3033746;54059
2974979;02710
2975985;65408
2978642;85239
2989054;57531
2994170;25380
3004622;72308
3009491;61167
3011246;09043
3020269;57191
3025278;01102
3029373;67072
3029730;86039
3032016;27072
2967454;80820
2976051;32412
2976876;73281
2984856;67382
2988492;89286
2991335;86173
2996690;51338
2997008;57427
2997067;18134
3003782;22082
3035836;60703
3036537;05010
2967352;67534
2972006;65451
2975412;74262
2975636;89378
2978739;57618
2983449;63301
2984418;68265
2986805;22181
2991584;76456
2997434;79156
3019937;80279
3030037;59109
3037082;03006
3038665;65002
2973889;49341
2978634;35289
2986567;2B238
2988959;62642
2991154;74194
2991239;35201
2992694;16225
2996340;43126
3013868;67185
2968688;82195
2988754;31406
2994099;87095
3020888;01149
3029171;80162
3030035;62177
3030055;30053
3032262;43033
3036002;33021
3038392;60008
2969890;42327
2969988;77492
2972784;04217
2975122;80732
2981024;56211
2982889;90087
2983071;42191
2999412;18255
3003088;26162
3015391;34117
3016419;10164
2971045;77480
2972159;27655
2972439;76697
2975502;02702
2981052;17318
2989266;89282
2991146;38271
3007531;54302
3012391;16169
3018449;11144
3021812;70197
3036474;21028
2967835;02821
2968315;14755
2969331;62851
2984349;58220
2989886;45230
2990743;63250
3017220;61486
3019614;73110
2967313;62901
2968665;77506
2972764;74279
2982856;12203
2989647;72225
2996979;70312
2997180;68191
3009927;85072
3012901;61207
3015561;27290
3021758;91195
3024613;71135
3025561;70149
3028104;30076
3028242;66045
3030428;18035
3031313;44019
2970695;55527
2974604;57651
2975130;89384
2979521;41214
2982169;62728
2991229;67306
2995947;10223
3011051;81117
3024707;83041
3031411;49244
3037583;49008
3038069;28005
3038158;30008
2979764;53224
2986289;27468
3002667;27464
3021644;72113
3029056;50092
3037892;36003
2972023;56253
2972537;50597
2974795;16368
2976246;88439
2976338;71495
2977351;63388
2988045;06094
2988701;85169
3004523;48051
3004808;42033
3011789;56093
3012339;88253
3015319;76318
3019785;89155
3024384;69062
3029922;12037
3032042;27070
3032571;47028
3034859;32029
2970333;39547
2971556;27665
2978648;04188
2979559;87148
2985222;46228
2986374;30200
2992686;56136
2996994;40167
3001353;25160
3004358;12127
3007921;69108
3012550;03132
3012970;80446
3015993;15074
3024646;40084
3032914;80101
3034425;45026
3037981;08008
2969629;24573
2970257;57704
2970401;70526
2978580;42254
2978637;56226
2989881;08331
2990062;50378
2990242;95452
2994156;57464
2995370;85138
2996796;03157
3013873;54253
3017605;41092
3020909;87060
3025050;54128
3033070;82017
3034051;02058
3035814;09030
3036439;54027
3036440;62044
2967181;74315
2967473;67517
2970130;71564
2976959;12248
2979793;35272
2980417;21558
2985697;34215
2986627;29211
2998410;33245
3003586;49244
3021157;55158
3028612;62213
3030739;80127
3031275;77045
2967606;16422
2972402;62825
2978991;07260
2980261;15184
2980956;14570
2983888;60534
2987575;29159
2991602;29152
3008627;71250
3009797;64300
3016391;16148
3018931;21261
3031028;27104
2968893;60676
2973377;64533
2974234;68313
2977910;63380
2986821;22174
2990184;95456
3003885;61196
3004416;56048
3009293;79127
3012077;63182
3013992;80416
3014163;67177
3016966;33175
3019297;78227
3019649;34094
3021166;71177
3030629;76136
2971303;79334
2974345;61475
2980437;59536
2992603;09206
2994198;40181
2997751;21352
2998468;21349
3008710;64306
3010044;44221
3014113;74139
3028627;30068
3029381;77060
3031169;66023
3031771;45039
3037768;76008
3037980;25014
2967272;85306
2976991;23239
2986442;11293
2991833;21442
2996192;76409
2996325;14396
3014669;02355
3019418;74117
3025758;10094
3032490;01046
3035914;60032
3036051;40019
3036111;51025
2972647;63432
2976652;43227
2981449;07217
2983616;68273
2990802;24308
2997333;53141
3007675;22103
3010413;53056
3012131;19093
3012846;27349
3016369;30129
3024354;62230
3027978;63244
3030169;14106
3030882;41151
2971999;22344
2972733;72357
2994519;85141
3016961;71209
3020716;69078
3021794;55145
3030213;78104
3030384;67063
3038193;21008
2968231;39574
2968937;84145
2975791;70478
2979454;14593
2981015;61486
2983084;86210
3005659;36233
3031288;64142
6619291;49160
2969535;76735
2972148;76708
2972263;59600
2978157;01379
2987794;17275
2988450;10280
2992377;17242
2994269;74179
2996888;67277
3019351;01154
3024323;76183
3035014;26023
2973780;59582
2974523;01408
2978383;84113
2984347;63296
2988667;81201
2991921;03189
2992092;85148
2992745;41144
2992991;34164
3003016;38296
3017388;57232
3019648;70219
3023290;03085
3032768;64124
3033139;27062
3037332;64029
2970562;60658
2970683;36229
2971775;66214
2974976;03271
2975422;67459
2980544;76587
2981266;38372
2984793;80650
2988850;38290
2990821;05092
2993355;62583
2993877;41140
2995720;74165
3001184;77165
3005817;17455
3023938;02212
3031791;09060
2970254;52512
2970278;82189
2972577;59597
2977354;63387
2978645;72296
2981489;73224
2982796;67410
2982844;31459
2991342;56144
2992550;77308
2996005;26173
2997030;37138
3007544;33228
3013123;62456
3023791;74088
3026553;10084
3029006;56030
3031673;14085
2967547;25633
2970748;38523
2971619;16388
2974013;72339
2978145;61463
2979530;53226
2982886;68284
3010112;49218
3013781;47117
3014209;29076
3016725;09130
3024149;80204
3029839;71063
3033193;37025
3035656;67016
2969249;14726
2970881;05101
2977807;76628
2992083;86166
2995488;21391
2998682;38210
3005709;88262
3010902;22012
3013148;40128
3016312;17174
3022653;72025
3033311;17043
3038278;82001
2968104;14760
2968961;73317
2968966;39560
2969694;42328
2970323;52405
2978367;14626
2991471;72212
2995562;36112
3021689;09105
3024390;57146
3026196;27152
3028333;65130
2971720;22380
2975810;70477
2976089;86253
2980086;61387
2982069;77398
2982350;54465
2990133;59436
2993510;39339
2995461;18139
3001039;25248
3010090;80187
3012057;68159
3025583;59145
3028237;59138
3032790;40044
3036233;62056
2970099;77490
2974815;64520
2976562;22333
2978766;49092
2990368;68238
2993360;35183
2996909;77266
3000275;59260
3023806;55125
3035463;36158
2979042;41218
2979624;56218
2985140;25473
2989912;03202
2989919;56251
2995070;86152
3017050;80364
3022553;03092
3022873;14193
3023712;21192
3027264;01451
3031775;14083
3034069;24030
3034579;71022
2967334;62896
2967497;57740
2968477;44218
2974163;47302
2977534;38440
2981630;28324
2984907;26258
2986548;50407
2990883;02539
2990887;33300
2991746;17247
2994329;90068
3002229;38002
3007969;67257
3008157;85142
3020011;89152
3022277;86088
3024011;56043
3037650;76013
3038263;57011
2980823;30249
2987784;67370
2991953;86167
2992144;07161
3011997;50260
3020511;21239
3022991;34086
3024299;29036
3024584;26097
3032236;57093
3034733;14044
3036042;65048
3038237;19004
2967185;22390
2974652;40300
2976137;2B311
2978375;73258
2979908;27542
2985413;74216
2989075;89283
2998805;47147
3005765;72157
3007475;28206
3014313;91292
3018607;14371
3023928;70168
3029883;66026
2968285;69265
2971172;74287
2979929;79253
2985607;42179
2993407;76441
2993905;17235
3000761;25296
3011280;40131
3022876;61133
3025489;17099
3025535;54125
3033892;18025
3035989;73023
2985464;39441
2991380;77321
2992970;09199
3003111;29123
3008366;31311
3017162;14290
3024303;21183
3025810;35075
3032574;03030
3035641;91041
2979447;63362
2979537;85229
2981713;79236
2982280;80686
2985759;57553
2993690;40186
2999687;59517
3014509;50222
3016793;30122
3019745;03109
3019752;45137
3024539;23064
3026157;89091
2972463;54527
2973471;60626
2976445;81274
3011361;33211
3023968;01113
3026250;85062
3030041;16065
3030569;02111
3031237;49036
3034873;14042
3036021;40020
2977567;60508
2979269;69213
2983267;56196
2985161;44138
2988346;22163
3004327;17143
3012608;62477
3026020;53065
3033621;02065
2973340;42307
2981581;72266
2988544;63269
2993474;2B162
2993740;80549
2995221;30162
2996705;37142
3002807;14504
3008535;60343
3010484;85045
3012379;54276
3024526;06043
2969852;09329
2972323;12281
2976908;74253
2978360;24455
2989748;69145
2993420;19140
3013107;47119
3020109;66066
3020293;59191
3034925;02049
3035481;50027
2984615;49345
2976773;29267
2977210;72316
2981896;56203
2984861;46232
2985720;40234
2993091;02498
3006865;25328
3014489;76330
3019215;24026
3027645;70116
3035584;19015
3037565;14015
2967894;54586
2970985;80775
2975317;32425
2977862;69229
2980536;61407
2989896;59438
2996000;50289
3004098;85099
3007655;35147
3007809;73142
3013032;80444
3020574;57186
3021391;62269
3024601;28102
3030999;02106
3032728;53029
2970649;05177
2968836;10412
2972694;85292
2980735;50095
2982783;81230
2983596;48127
2990021;50359
2994056;69132
3002621;85177
3007971;29099
3008958;08199
3010199;71102
3010257;44213
3012822;57344
3022606;62255
3029328;25105
3032487;38046
3033450;01038
3038079;04006
2976158;79304
2986550;72239
2994674;35174
3009729;56050
3012844;68153
3021335;36064
3027803;58047
3033956;43024
6620217;2B152
2968257;39573
2969747;79342
2970044;26367
2971733;73301
2971977;44208
2977112;79295
2978581;30282
2985317;38324
3006632;56108
3012112;16171
3012666;24212
3014638;01180
3014883;25293
3015410;50216
3021205;30104
3025984;54122
3026337;48042
3028714;33093
3035356;60040
3038530;80008
2970971;95627
2973817;68323
2979633;22046
2982520;04172
2983053;80678
2983645;84097
2985348;18187
2993685;02487
2996519;21373
3012700;51299
3013887;68122
3019569;32127
3030177;39078
3031619;33062
3033487;18027
2983439;05119
2967487;67516
2968950;31579
2979246;29251
2979884;18211
2990827;63248
2994765;22145
3004836;31120
3008273;65252
3020048;95213
3022989;56044
3023921;51162
3030906;85033
3033240;11037
3033676;76070
2967358;62892
2971479;80770
2977037;29262
2983215;88391
2989751;31402
2991315;79188
2992658;82127
2995219;74170
3007734;22100
3015877;02346
3024803;62225
3038682;50041
2968826;91662
2978310;76615
2981823;16230
2995697;03163
3005838;31285
3008923;11185
3013045;28195
3014467;71227
3018078;59242
3021896;09104
3027093;89075
3029031;81054
3031780;25073
3033895;46021
3033918;80247
3037504;71009
3038089;79007
2968424;59620
2971223;74286
2972682;77465
2987131;60492
2987801;32312
2992146;47190
2996122;54350
3005727;44080
3006676;61484
3011367;13009
3011416;67253
3022193;24147
3023342;53078
3034216;27049
2970388;86278
2971334;68345
2971337;61474
2975838;02701
2977647;30355
2979441;15191
2988973;58205
2993909;39331
2996974;09176
2997190;51333
3002191;49050
3004200;17167
3010717;53045
3020861;37098
3024095;38121
3027557;77072
3031339;30046
3031574;64137
3035624;57042
3035721;41009
3036741;95023
3038603;62011
2974282;51546
2977667;14643
2980068;50468
2981701;16300
2985122;04157
2988975;18175
2990156;61310
2991346;04135
2992078;37158
2992934;71305
3012689;64275
3013127;57338
3017128;23087
3019342;03112
3027374;45069
3030214;85037
2967470;62874
2975889;34294
2983261;39462
2984593;57560
2993878;59402
2995941;51343
2999068;14714
3007514;69109
3015718;76303
3032890;76092
3033845;21056
3035179;59046
2969088;18280
2973233;81294
2974152;76682
2976910;17403
2977708;37232
2980039;81248
2981337;03220
2990752;30188
3002423;80652
3021273;38147
3023954;51161
3026989;89079
3036082;28014
2974943;38481
2976887;87180
2978967;74244
2979251;12231
2986559;51436
2994502;74177
2997753;52292
2998642;49174
3008466;34141
3010091;51141
3014810;57256
3026766;74061
3032094;27069
3033211;80092
3034004;17037
6620222;2B205
2968768;48198
2969459;12294
2975552;74260
2976956;29264
2977328;24490
2977607;33460
2978283;61426
2984478;01318
2984484;77383
2996747;21370
2997145;74155
3000132;69147
3007097;72249
3010410;61094
3014116;62399
3014528;07101
3018165;68094
3026863;49070
3037800;05004
3038064;61002
2968699;37277
2971390;67497
2975093;86245
2980917;89342
2983333;46240
2986143;22249
2988203;73197
2994285;18150
3005308;85022
3005416;42118
3006292;42308
3008623;71251
3013538;22075
3013570;64259
3019855;21249
3020749;27207
3021952;89136
3022035;73097
3023055;17128
3027356;69037
3028254;76163
3028584;24081
3037167;63008
2969198;76738
2969828;72369
2971646;15243
2976202;2B303
2978794;03240
2981964;62734
2984665;12194
2985659;43154
2988515;53174
2988868;17270
2994096;28249
2995577;14403
3019029;01158
3019595;10141
3021271;42085
3021312;26115
3026690;49050
3028173;51101
3028750;22030
3031902;91081
3036616;80031
3037610;86005
3038406;64014
3038765;24001
2969429;81314
2984235;77386
2995172;51357
3032842;21071
3033339;59069
3036466;80034
2971857;22369
2990893;67314
2994411;51362
3012603;38195
3012836;22083
3014608;45161
3016568;28172
3016808;78261
3017146;60260
3019975;76239
3020708;40091
3021538;74100
3021885;25188
3022891;72106
3029543;74050
2969181;76739
2972158;50603
2976839;85197
2986851;27463
2991379;27421
2993520;40187
2993675;67295
2997832;17207
2997889;35155
2998276;63196
3006442;45306
3008397;40142
3012599;21320
3017147;76286
3021580;90034
3027792;14150
2967951;10437
2976911;02694
2979173;24428
2982764;36173
2983190;60542
2983389;37201
2993674;57468
2994526;02476
3012703;77231
3016028;19085
3020659;11124
3028109;11086
3028207;66046
3030724;91630
3037592;66005
2980376;79284
2982397;77392
2985071;33343
2988573;35214
2991351;40200
2992973;40191
2994800;50298
3002835;33323
3013579;68128
3013962;54250
3017173;55198
3024462;30084
3029661;33076
2973382;25558
2974286;76678
2975305;12266
2980225;43181
2990588;67320
2991883;26213
3006140;76712
3014094;67179
3014674;33194
3024890;02195
3025410;02180
3028036;36032
3030650;71052
3031945;15021
3037716;74009
2968513;60680
2968723;52529
2976030;38473
2982880;34232
3017564;16143
3024152;21186
3027675;26065
3027695;05029
3031408;27097
3034229;32036
3034944;50030
3036118;17025
2968387;59623
2971065;81307
2973814;68325
2984730;62681
2987943;80619
2988343;43147
2990560;37169
2993575;38240
2995576;60385
2996008;41123
3007772;59427
3008851;27112
3010408;88088
3012860;29085
3015450;02352
3019763;40094
3021177;69076
3025611;49050
2967199;76757
2967791;07347
2976966;34288
2983220;25497
2983587;76528
2994982;61255
2995721;37148
3000154;17266
3008701;60319
3010258;71093
3018598;74126
3020635;30106
3032254;62141
2969615;63454
2977551;67430
2980315;24398
2982112;84103
2988698;73196
3002774;61329
3010249;90057
3011423;67250
3018998;72129
3024531;79095
3034242;79029
3035708;53013
3036413;02031
2976853;44191
2980100;37218
2997386;49182
3001451;01212
3012141;14346
3023540;70177
3031645;31075
3034484;03018
3038102;58003
2971570;21645
2972037;02746
2972178;24555
2981563;35069
2987949;02598
3005443;88519
3006663;12205
3010622;21334
3013171;27340
3019580;12098
3030509;55073
2967136;57762
2967339;67540
2968171;78681
2968839;69263
2969567;27682
2975073;76670
2976729;52456
2978516;53238
2982204;44148
2993393;60408
3002812;44176
3013178;60317
3013366;62446
3014121;45165
3017131;70256
3026471;28084
3033224;87013
3036068;76036
3038143;25011
2974689;64523
2975008;39510
2976616;34290
2978518;72023
2979178;42241
2980543;73240
2989485;66127
3016718;02339
3022022;01140
3023151;27179
3034420;88044
3036634;68009
2972019;50604
2974726;62794
2976586;85276
2978405;84112
2978812;10344
2990124;62618
2996138;61248
2996655;23116
3005673;17465
3008841;71231
3012998;52244
3014826;51281
3016110;71218
3021178;54165
3023980;19060
3037972;25015
2969595;71574
2970686;71559
2972040;84134
2973866;68320
2980186;47241
2980223;69198
2995932;15117
2997537;66104
3012622;60321
3016331;25267
3023899;11098
3030112;73057
3030766;11048
3032877;87015
3037249;79010
2968500;36244
2974468;34302
2974567;05168
2990857;59422
2993635;01252
2994623;63223
3000702;69097
3002160;66004
3004709;73081
3007352;67371
3009581;78230
3014186;78296
3019054;01156
3032533;51030
3037998;46003
3038297;73173
3038522;31003
2967383;68366
2969940;35350
2973905;30324
2974081;35329
2975709;33504
2976930;74252
2978878;30279
2980721;37212
2989634;34187
2990996;42152
2994527;62566
3014244;45164
3018066;84139
3018227;81093
3018378;46105
3020009;89153
3023829;49065
3026604;57129
3028090;43042
3028492;80177
3029906;27118
3033309;72033
2972783;38505
2980410;21559
2980651;09257
2992093;71319
2994014;45204
2996048;33266
3004666;63335
3014397;57271
3020875;11122
3021772;67085
3036470;70031
3038680;62008
2967307;57750
2968390;80802
2970090;17462
2976844;23244
2977478;81267
2977992;33451
2979762;50480
2982027;19178
2984423;68263
2986623;29214
3006399;38495
3012770;57346
3021955;57162
3022901;60170
3025834;80188
3030310;01062
3030568;02112
3032923;02083
2967809;54590
2975429;57639
2984734;77381
2986737;51434
2992409;02514
3014166;68116
3017398;25256
3019025;71194
3020390;16124
3037641;76015
3037879;01008
2979660;74237
2974259;68311
2977601;14644
2982908;69169
2985616;79217
2987028;27457
2991041;23141
2998274;07143
3013181;11172
3017103;70257
3023755;02215
3024672;18067
3035906;76041
2968327;27691
2971153;82184
2973554;17436
2977045;24499
2982528;49262
2984854;86203
2991998;72211
2993893;24271
2996709;01228
3007498;12121
3015785;07097
3016553;77201
3019880;60215
3022440;77145
3023970;02209
3025747;01094
3026277;86064
3027619;89069
2967568;45347
2974454;64525
2976056;88442
2979399;64482
2992983;10245
2994015;27408
3012565;26381
3014846;50219
3016224;58124
3024262;52140
3025832;95150
3037443;86006
2969274;51621
2972059;35339
2980973;87141
2981926;81235
2994173;58164
3004254;35111
3005588;27685
3009706;24220
3012180;69102
3028505;30070
2969791;57707
2973409;54513
2975812;35321
2979516;61404
2994187;71296
2994894;83076
2997781;80486
3000173;01274
3007681;22046
3009469;29054
3022226;56051
3026596;03060
3030048;86037
3032881;71033
2972639;60638
2972867;62812
2974375;2B283
2976615;07302
2979200;37222
2981409;01338
2987999;34197
2991268;80578
2992492;01261
3002787;51231
3007207;87120
3012430;16168
3012637;67228
3013589;68127
3014686;17183
3024404;33130
3027556;77073
3031984;17052
3037316;43007
3037848;02014
2968195;37279
2972446;01421
2973570;68332
2976578;73283
2991316;79013
2992209;02520
2993271;65315
2995718;16209
2999498;33241
3010346;50239
3014454;28187
2968520;91671
2968681;89456
2970903;41267
2976751;62769
2977083;63395
2993243;30172
3002311;86053
3015403;62384
3017020;68099
3017652;02328
3019202;33161
3019667;05050
3035496;45019
2967113;62905
2969720;73312
2973995;68316
2974577;77451
2979331;50488
2986392;38407
2986400;38311
2994869;33279
2995429;76412
2996686;89238
2997726;25345
3007365;79207
3009123;77202
3016221;45153
3019503;80557
3020853;71184
3025423;24120
3025873;89094
2970037;73308
2973836;59577
2974738;02717
2975784;78588
2977207;35309
2979191;01364
2981331;30235
2981910;71382
2984758;76513
2988293;46216
2993879;86159
2995233;19129
2995911;78364
3012317;08237
3012500;60323
3016144;39252
3028585;81059
2974507;38492
2974530;67468
2977305;32404
2979886;49125
2997540;22133
3013703;50231
3021816;28124
3030128;59108
3030508;58037
3032253;18031
3033896;64104
3037516;38010
2982327;23165
2983364;84098
2988813;60486
2992158;25405
2992646;32286
2996047;15114
2997043;87087
2997688;76394
3009952;38120
3010284;49092
3012587;77234
3015959;45156
3019244;79115
3020627;67109
3020851;50167
3023048;72103
3025346;58072
3029391;77059
3031109;62161
3031384;61055
3033944;76068
3034920;48018
3036392;64072
2978995;22308
2979338;73245
2979810;81251
2981817;63314
2985205;41184
2985687;40236
2992489;86164
2992859;77300
2994158;62572
3006616;40145
3012428;02389
3019623;88163
3021920;67081
2970310;86279
2973306;17439
2976941;17400
2980386;03229
2980704;49092
2985146;84093
2986240;39435
2986544;89304
2991929;73176
2993080;63234
2996946;59366
3008256;29144
3013605;65218
3016322;14299
3023362;02218
3030015;01063
2975748;09280
2977348;23235
2980025;33407
2980432;73255
2988416;66134
2993298;33287
2999048;11201
3000341;83075
3004962;63054
3008511;26157
3019887;67129
3022664;17133
3026484;58060
3027233;73071
3029704;50090
3031668;62154
3031993;45036
3032955;37026
3028980;11063
2969577;18278
2970273;18272
2975839;03267
2979059;14431
2982098;76548
2982752;60547
2987675;68254
2991034;25417
3009506;61165
3013358;57321
3021429;67092
3025590;51144
3026979;01082
3030010;89056
3034566;64101
2972837;15236
2973048;57667
2979228;66177
2979465;43194
2980646;50041
