geoname_id;code_insee
2985213;72247
2985214;49200
2985216;10307
2985218;23198
2985219;66152
2985220;03249
2985221;27213
2985222;46228
2985223;28308
2985224;2B029
2985225;80644
2985227;02627
2985229;77379
2985230;59477
2985231;59476
2985232;38325
2985233;10306
2985234;89316
2985235;52332
2985236;52211
2985237;88361
2985238;88360
2985240;70426
2985241;25471
2985242;63055
2985248;27153
2985249;80643
2985250;46213
2985251;59475
2985252;80642
2985253;45255
2985254;02626
2985255;14174
2985256;37080
2985257;31440
2985258;01202
2985259;51448
2985260;46127
2985261;28056
2985262;07089
2985263;51447
2985265;05109
2985266;2A249
2985267;69161
2985268;26256
2985269;62671
2985270;60515
2985271;63289
2985272;63288
2985273;46227
2985274;74010
2985275;32333
2985276;02625
2985277;02624
2985278;24341
2985279;15037
2985280;71361
2985282;56182
2985283;08346
2985284;12257
2985285;89072
2985286;12191
2985287;18217
2985288;42059
2985290;07186
2985291;21506
2985292;71360
2985293;79078
2985294;36168
2985296;59474
2985297;02623
2985298;66106
2985299;91069
2985300;67380
2985301;48087
2985302;44137
2985303;51446
2985304;77378
2985305;74010
2985306;79220
2985308;74107
2985310;35232
2985311;36004
2985312;86201
2985313;18188
2985314;29228
2985315;29188
2985316;08333
2985317;38324
2985318;24340
2985319;44106
2985321;33339
2985322;33338
2985323;02622
2985324;58054
2985325;58214
2985328;36130
2985330;01314
2985331;79219
2985332;52265
2985333;52407
2985334;08344
2985335;24339
2985336;24115
2985337;43042
2985338;27478
2985339;88359
2985342;57555
2985343;12190
2985344;60514
2985345;18266
2985346;01116
2985347;01313
2985348;18187
2985349;58071
2985350;07037
2985351;48119
2985352;72246
2985353;18074
2985354;72245
2985355;59473
2985356;59472
2985357;54436
2985358;76511
2985359;67379
2985360;62670
2985361;37189
2985362;36167
2985364;18186
2985365;77167
2985367;55409
2985368;71359
2985369;14522
2985371;76510
2985372;50273
2985373;63189
2985374;39444
2985375;42180
2985376;71358
2985377;62669
2985378;58079
2985379;91174
2985380;15082
2985382;80002
2985383;38323
2985384;45257
2985385;52406
2985386;79218
2985387;16270
2985388;24338
2985389;38295
2985390;01426
2985392;52425
2985393;27477
2985394;27440
2985395;16345
2985396;86200
2985397;45256
2985398;73242
2985399;18185
2985400;02621
2985401;02620
2985402;77377
2985404;95504
2985405;14726
2985406;38322
2985407;70197
2985408;89134
2985409;58281
2985410;73207
2985411;21098
2985412;39443
2985413;74216
2985414;31439
2985415;25469
2985416;59471
2985419;52206
2985420;05077
2985422;28306
2985423;28305
2985424;43156
2985425;05093
2985426;26372
2985428;73234
2985429;61491
2985430;58219
2985431;73280
2985432;45331
2985433;36167
2985434;54435
2985435;05152
2985437;39130
2985438;41173
2985439;21508
2985442;32332
2985443;58128
2985444;23162
2985445;46226
2985446;36065
2985447;38548
2985449;02619
2985450;02618
2985451;28292
2985452;73194
2985454;01311
2985455;03211
2985456;10305
2985457;21507
2985459;34219
2985460;01310
2985461;59470
2985462;58218
2985463;21506
2985464;39441
2985465;76476
2985466;05032
2985467;05096
2985468;05151
2985469;42136
2985470;18028
2985471;04033
2985472;11299
2985473;70423
2985474;32331
2985475;33337
2985476;57574
2985479;89315
2985480;62257
2985481;21500
2985482;17289
2985483;03309
2985484;52411
2985485;89314
2985486;21579
2985487;44219
2985488;44082
2985489;45255
2985490;44136
2985491;53185
2985493;73247
2985494;05169
2985495;62668
2985496;2B283
2985497;89313
2985498;60513
2985499;77376
2985500;21505
2985501;10304
2985502;10303
2985503;89312
2985504;89297
2985505;18184
2985506;50492
2985508;83094
2985509;2A247
2985510;18160
2985511;64460
2985512;72244
2985513;63048
2985514;73139
2985515;04039
2985516;86297
2985517;70492
2985518;32330
2985519;64459
2985520;64458
2985521;40237
2985522;33336
2985523;32329
2985524;65371
2985525;50413
2985526;28310
2985527;38321
2985528;36229
2985530;76540
2985531;14519
2985533;76509
2985534;14371
2985535;61309
2985536;77261
2985537;53184
2985538;36166
2985539;07333
2985540;07185
2985541;73034
2985543;74215
2985544;73085
2985545;47213
2985546;12076
2985547;46225
2985549;09236
2985550;38103
2985551;54434
2985552;41182
2985553;05044
2985554;43246
2985555;52405
2985556;36052
2985557;54537
2985558;52140
2985559;39440
2985560;81213
2985561;05038
2985562;24337
2985563;66151
2985564;66150
2985565;24336
2985566;66080
2985567;05038
2985569;2B248
2985570;56113
2985571;2A323
2985572;29209
2985573;09235
2985574;83094
2985576;29232
2985577;38163
2985578;38163
2985579;22254
2985580;28304
2985581;63006
2985584;10302
2985585;52403
2985586;36215
2985587;05136
2985588;73257
2985589;05096
2985590;38103
2985591;2B020
2985592;16269
2985593;15163
2985594;63140
2985596;07184
2985597;52529
2985599;19176
2985600;63055
2985601;23232
2985602;42205
2985603;05063
2985604;73296
2985605;73071
2985606;04226
2985607;42179
2985608;05046
2985609;21504
2985610;73206
2985611;15124
2985612;43124
2985613;74226
2985614;21284
2985615;73054
2985616;79217
2985618;79216
2985619;18083
2985620;83044
2985621;73310
2985622;05027
2985623;04155
2985624;07037
2985625;07183
2985626;23139
2985627;13055
2985628;13055
2985629;19149
2985630;42178
2985631;19168
2985632;46224
2985633;12189
2985634;15155
2985635;09234
2985636;47049
2985637;09233
2985639;34218
2985640;12188
2985641;34217
2985642;12187
2985644;63386
2985645;43166
2985646;43155
2985647;07182
2985648;48146
2985649;48170
2985650;81086
2985651;81212
2985652;09232
2985653;66149
2985654;31438
2985655;11298
2985656;11297
2985657;59469
2985658;63416
2985659;43154
2985660;46090
2985661;26254
2985662;23098
2985663;23254
2985666;47183
2985667;07267
2985668;15021
2985669;47223
2985670;26373
2985671;73150
2985672;43111
2985673;07290
2985674;26255
2985675;19125
2985676;73290
2985677;38206
2985679;06119
2985680;2A004
2985681;2B043
2985683;2A098
2985684;80640
2985685;26253
2985686;38473
2985687;40236
2985688;70422
2985689;40235
2985690;76503
2985691;03210
2985692;58267
2985693;43143
2985694;11296
2985695;43124
2985696;43171
2985697;34215
2985698;34214
2985699;63286
2985700;15116
2985701;86297
2985702;86070
2985703;30207
2985704;36056
2985705;36083
2985706;31437
2985707;37188
2985708;85182
2985709;43234
2985710;65370
2985711;10301
2985712;32328
2985713;19236
2985714;19236
2985715;32327
2985716;32326
2985718;32325
2985719;31436
2985720;40234
2985722;65369
2985723;65368
2985724;88358
2985725;61336
2985726;42287
2985727;12186
2985728;14005
2985729;18090
2985731;47212
2985732;38037
2985733;10220
2985734;58217
2985735;88357
2985736;23158
2985737;23064
2985738;34213
2985739;43164
2985741;76349
2985742;08343
2985743;08342
2985744;09290
2985745;24295
2985746;64320
2985747;64457
2985748;17288
2985749;16268
2985751;83097
2985752;73197
2985753;43163
2985754;89311
2985756;26148
2985757;47106
2985758;57554
2985759;57553
2985760;89208
2985761;71357
2985762;22203
2985763;51445
2985764;26036
2985765;83096
2985766;07165
2985767;07179
2985768;43005
2985769;48117
2985771;66160
2985772;58216
2985773;28303
2985774;50509
2985775;82143
2985776;36109
2985777;65367
2985778;30206
2985779;80446
2985780;29179
2985782;29120
2985783;22202
2985784;22198
2985786;16267
2985787;29227
2985788;29226
2985789;36165
2985790;36164
2985791;36163
2985792;21640
2985793;25468
2985794;23141
2985795;69288
2985796;64456
2985797;29151
2985800;29197
2985802;22265
2985803;69160
2985804;26290
2985806;22113
2985807;29225
2985808;22253
2985809;56114
2985810;29224
2985811;29224
2985814;53160
2985815;22353
2985816;81211
2985817;18151
2985818;52401
2985819;58207
2985821;80639
2985824;36162
2985825;24385
2985826;34212
2985827;33220
2985828;21503
2985829;02617
2985830;21502
2985831;55408
2985832;58215
2985833;42177
2985834;42176
2985835;42175
2985836;69159
2985837;77495
2985838;52400
2985840;21501
2985841;60512
2985842;57552
2985843;89176
2985844;73010
2985845;71356
2985846;63357
2985847;46208
2985848;51444
2985849;40233
2985850;25467
2985851;25466
2985852;03258
2985853;21500
2985854;44134
2985855;41181
2985856;86198
2985857;85181
2985858;01309
2985859;05062
2985860;86172
2985861;86055
2985862;17287
2985863;07333
2985864;10300
2985865;58214
2985866;01308
2985867;58213
2985868;01308
2985869;79215
2985870;16242
2985871;30205
2985872;63007
2985873;79214
2985874;35054
2985876;65366
2985878;46078
2985879;81210
2985880;40232
2985881;47211
2985882;65003
2985883;63097
2985884;31435
2985885;19099
2985886;58173
2985887;58218
2985888;35285
2985889;31434
2985891;86197
2985892;10299
2985893;49248
2985894;49248
2985895;86196
2985896;03036
2985897;69030
2985898;28192
2985900;80638
2985901;14516
2985902;27169
2985904;21499
2985905;21253
2985907;21525
2985908;30204
2985909;26364
2985910;51443
2985912;57551
2985913;2B153
2985914;51442
2985916;27474
2985917;86207
2985918;21498
2985919;01202
2985923;78503
2985924;38425
2985925;66148
2985927;49278
2985928;54433
2985929;70421
2985931;29178
2985932;44133
2985933;10355
2985934;13078
2985935;22213
2985936;47210
2985937;24335
2985938;37187
2985939;69206
2985940;53094
2985942;22325
2985943;89093
2985944;37232
2985945;27471
2985947;2A247
2985948;2A139
2985949;73073
2985950;2A276
2985951;2A276
2985955;2A198
2985956;56005
2985957;76265
2985958;27473
2985960;17328
2985963;56181
2985964;39439
2985965;80637
2985966;22214
2985967;29222
2985968;11266
2985969;85113
2985970;76476
2985971;56234
2985972;34209
2985973;31500
2985974;2A035
2985975;88355
2985978;2A130
2985979;76386
2985980;73150
2985981;73206
2985982;31433
2985983;33334
2985984;31432
2985985;31431
2985986;64455
2985987;26252
2985988;26251
2985990;17405
2985991;83101
2985992;04139
2985993;74072
2985994;27472
2985995;30203
2985996;01381
2985997;66147
2985998;66122
2985999;14515
2986000;2B194
2986001;11295
2986002;27471
2986003;66106
2986006;2A131
2986007;38472
2986008;06077
2986012;86289
2986013;86195
2986014;56052
2986015;17285
2986016;33004
2986018;40231
2986019;33370
2986020;35176
2986021;33208
2986022;33185
2986024;33038
2986025;13077
2986026;33032
2986027;70427
2986030;83069
2986031;76401
2986032;53182
2986034;22166
2986035;35287
2986036;01322
2986038;50412
2986039;47084
2986040;51346
2986041;66146
2986042;2B246
2986044;09065
2986045;01307
2986046;29221
2986048;29130
2986049;29177
2986050;29159
2986051;22210
2986052;29111
2986053;22157
2986054;2B245
2986058;60511
2986059;44132
2986060;44131
2986061;58275
2986062;76360
2986064;2B043
2986065;22251
2986066;22251
2986067;2B121
2986068;06034
2986069;2A174
2986070;38320
2986071;78501
2986072;60510
2986073;41139
2986074;16046
2986075;33332
2986076;18054
2986077;57550
2986078;56180
2986080;2B244
2986081;80233
2986082;75056
2986083;34208
2986084;69234
2986085;55029
2986086;23187
2986087;72243
2986090;73041
2986091;69066
2986092;89309
2986093;89308
2986094;10298
2986095;59467
2986096;55407
2986097;88354
2986098;70420
2986100;58004
2986101;76507
2986102;56179
2986103;43153
2986104;54432
2986105;27470
2986106;44130
2986107;87139
2986108;02616
2986109;30202
2986110;60509
2986111;10297
2986112;50411
2986113;02615
2986114;02614
2986115;21177
2986116;13053
2986117;87203
2986118;44109
2986119;44143
2986121;22250
2986122;80635
2986123;35047
2986124;29106
2986125;56057
2986126;29027
2986127;60508
2986128;44015
2986129;57549
2986130;57548
2986132;71355
2986133;55420
2986134;24334
2986135;08059
2986136;50410
2986137;40230
2986138;60507
2986140;95500
2986141;80634
2986142;29182
2986143;22249
2986144;08331
2986145;53181
2986148;72181
2986149;41180
2986150;60506
2986151;14514
2986152;25465
2986153;88353
2986154;52399
2986155;17284
2986158;29220
2986160;56178
2986161;04154
2986165;24562
2986167;57150
2986168;89307
2986169;49018
2986170;64454
2986171;51277
2986172;10297
2986173;39286
2986174;72196
2986175;80633
2986176;51441
2986178;77407
2986179;78499
2986180;29184
2986181;50409
2986182;06119
2986183;28302
2986184;37216
2986185;63285
2986186;51440
2986188;14513
2986189;24216
2986190;83095
2986191;38318
2986192;22359
2986193;21497
2986195;44048
2986196;13001
2986198;40229
2986199;2B079
2986200;38319
2986201;2B169
2986202;63026
2986203;30201
2986204;66145
2986205;61339
2986206;14512
2986208;29111
2986209;76648
2986211;30130
2986212;38489
2986213;39437
2986214;06148
2986216;74241
2986217;05145
2986218;29198
2986219;63284
2986220;47209
2986221;70419
2986222;62852
2986223;39436
2986224;13055
2986225;01306
2986226;71280
2986227;01305
2986228;02752
2986229;63195
2986232;49132
2986233;12185
2986234;26288
2986235;37186
2986237;25463
2986238;48144
2986239;26001
2986240;39435
2986241;59016
2986242;21559
2986243;18033
2986244;80632
2986245;63391
2986246;26250
2986247;15259
2986248;81209
2986249;27469
2986250;13001
2986251;33550
2986252;59178
2986253;07178
2986254;13007
2986255;72241
2986256;63276
2986257;38316
2986258;13004
2986259;05023
2986260;29302
2986261;62755
2986262;72262
2986263;26249
2986264;21007
2986265;01304
2986266;29097
2986267;29218
2986268;46223
2986269;74042
2986270;36161
2986271;44129
2986272;78321
2986273;23156
2986274;69157
2986275;38314
2986276;61333
2986277;70417
2986279;77374
2986280;75056
2986282;14511
2986283;01338
2986284;02613
2986285;62666
2986286;29217
2986287;10359
2986288;45194
2986289;27468
2986290;28283
2986292;63283
2986293;77373
2986294;27467
2986295;89306
2986296;50408
2986297;63265
2986298;24253
2986300;60505
2986302;25462
2986303;23155
2986304;02612
2986305;29019
2986306;54431
2986307;59466
2986308;73203
2986309;26248
2986310;21496
2986312;17306
2986313;64453
2986314;02559
2986315;18109
2986316;08209
2986319;01411
2986320;88148
2986321;21495
2986322;21495
2986323;05079
2986324;05079
2986325;38313
2986326;38438
2986327;64452
2986328;64451
2986331;26247
2986332;32324
2986333;32323
2986335;17283
2986336;15162
2986337;15006
2986338;12226
2986339;47185
2986340;71247
2986342;03320
2986343;31430
2986344;26246
2986345;89086
2986347;19102
2986350;30352
2986351;33331
2986352;26060
2986353;42174
2986354;01303
2986355;57656
2986356;60504
2986357;06088
2986358;80631
2986359;24189
2986360;21494
2986361;21493
2986362;36152
2986363;24496
2986366;38048
2986367;11294
2986368;64450
2986369;24331
2986370;77372
2986371;79300
2986372;47208
2986373;83004
2986374;30200
2986375;82142
2986376;33330
2986377;47207
2986378;04205
2986379;25461
2986380;77031
2986381;88352
2986382;46307
2986383;47057
2986384;32322
2986385;54430
2986386;31429
2986387;33329
2986388;04155
2986389;79213
2986390;19011
2986391;70416
2986392;38407
2986393;02610
2986394;36160
2986395;69156
2986396;42173
2986397;17282
2986398;12268
2986399;30199
2986400;38311
2986401;06016
2986402;62664
2986403;69280
2986404;24253
2986405;24026
2986406;46016
2986407;82141
2986408;77371
2986409;08239
2986410;22248
2986411;22247
2986412;57547
2986413;53180
2986414;76506
2986415;76505
2986416;60097
2986417;59465
2986418;22246
2986419;10341
2986422;28021
2986423;62663
2986424;22127
2986425;28400
2986426;07293
2986428;21492
2986429;03156
2986431;15003
2986432;69155
2986433;05118
2986434;34207
2986435;33328
2986437;05040
2986439;10201
2986440;12184
2986441;46220
2986442;11293
2986443;66102
2986444;40228
2986445;46222
2986446;38325
2986447;12270
2986448;51439
2986449;2B243
2986451;73157
2986452;2A154
2986453;15154
2986454;69154
2986455;01302
2986456;23112
2986457;01301
2986459;01378
2986460;66144
2986461;10296
2986462;10295
2986463;62662
2986465;77370
2986466;10294
2986467;39434
2986468;05104
2986469;53099
2986470;35231
2986471;17281
2986472;43152
2986474;03314
2986475;38310
2986476;38135
2986477;69153
2986478;32321
2986479;31428
2986480;70415
2986481;86183
2986482;42164
2986483;08341
2986484;59464
2986486;80630
2986487;51438
2986488;61373
2986489;10293
2986490;55307
2986495;86194
2986496;23149
2986499;74213
2986500;28301
2986501;78498
2986502;52398
2986504;58271
2986505;58212
2986506;58207
2986507;58291
2986508;71354
2986509;28285
2986510;19038
2986511;39209
2986512;18182
2986513;18209
2986514;01079
2986515;38067
2986517;58212
2986518;58249
2986519;21491
2986520;21490
2986521;21489
2986522;52397
2986523;77339
2986524;38309
2986525;86126
2986526;36126
2986527;28300
2986528;25460
2986529;39432
2986530;31427
2986531;31426
2986532;61332
2986534;83035
2986535;23032
2986536;52396
2986537;52395
2986538;52394
2986539;52393
2986540;77369
2986541;21488
2986542;89068
2986543;18212
2986544;89304
2986545;89303
2986546;45254
2986547;51437
2986548;50407
2986549;35230
2986550;72239
2986551;72340
2986552;34206
2986553;08340
2986554;58211
2986555;78497
2986556;77368
2986557;03079
2986558;39431
2986559;51436
2986560;63092
2986561;2B242
2986562;2B241
2986563;2A240
2986564;2B079
2986565;2A041
2986566;2B239
2986567;2B238
2986568;2A308
2986569;2B236
2986570;2A035
2986572;2B107
2986573;2B152
2986574;2B316
2986575;2B299
2986576;2B147
2986577;2A114
2986578;2A271
2986580;03209
2986581;64449
2986582;64448
2986583;80629
2986584;03134
2986585;33327
2986587;15236
2986588;37185
2986589;35229
2986590;44152
2986591;51435
2986592;22245
2986593;56177
2986594;24328
2986595;21280
2986596;21487
2986597;21486
2986598;22244
2986599;22243
2986600;22242
2986601;56176
2986603;39430
2986604;62661
2986605;22241
2986606;14509
2986607;21247
2986608;56175
2986609;56174
2986610;56173
2986611;56172
2986612;26364
2986613;22240
2986614;22239
2986615;56171
2986616;29216
2986617;22238
2986618;22237
2986619;22236
2986620;29215
2986621;02609
2986622;73150
2986623;29214
2986624;29213
2986625;22235
2986626;29212
2986627;29211
2986628;29210
2986629;29209
2986630;22234
2986631;62660
2986632;22233
2986633;29207
2986634;29208
2986635;56170
2986636;22231
2986637;22162
2986638;22229
2986639;22228
2986640;29206
2986641;29205
2986642;29204
2986643;22227
2986644;29021
2986645;29202
2986646;29201
2986647;22226
2986648;22168
2986649;22225
2986650;22224
2986651;29151
2986652;22223
2986653;29199
2986654;29198
2986655;29197
2986656;56169
2986657;56168
2986658;22232
2986660;22222
2986661;29196
2986662;22221
2986663;22220
2986664;29195
2986665;22219
2986666;22218
2986667;22217
2986668;29193
2986669;56167
2986670;29192
2986671;22216
2986672;29191
2986673;29190
2986674;29189
2986676;29188
2986677;29187
2986678;22215
2986679;29186
2986680;22214
2986681;22214
2986682;29185
2986683;22213
2986684;29018
2986685;29184
2986686;29183
2986687;29182
2986688;29181
2986689;22212
2986690;29180
2986691;29179
2986692;29178
2986693;22211
2986694;22210
2986695;22209
2986696;56166
2986697;22208
2986698;29177
2986699;22207
2986700;22206
2986701;18181
2986703;71353
2986704;22205
2986706;29176
2986707;29175
2986708;29174
2986709;29173
2986710;29172
2986711;02608
2986712;29171
2986713;29170
2986714;21485
2986715;88351
2986717;15192
2986718;17264
2986719;50535
2986720;01349
2986721;29046
2986722;02607
2986723;29169
2986724;29168
2986725;29167
2986726;22204
2986727;29166
2986728;22203
2986729;56165
2986730;56164
2986731;56163
2986732;56162
2986733;56161
2986734;67378
2986735;29165
2986736;29046
2986737;51434
2986738;45194
2986739;32320
2986740;51433
2986741;79212
2986743;38355
2986744;38163
2986745;43244
2986746;29163
2986747;29162
2986748;22202
2986749;28322
2986750;22201
2986751;22200
2986752;60405
2986753;16264
2986754;88350
2986756;29161
2986757;35228
2986758;51432
2986759;39429
2986760;22199
2986761;22198
2986762;35227
2986765;86193
2986766;35226
2986767;56160
2986768;22197
2986769;22196
2986770;56159
2986771;22195
2986772;22194
2986773;22194
2986774;22193
2986775;22209
2986776;89302
2986777;91495
2986778;77445
2986779;10208
2986780;89469
2986781;60499
2986782;10291
2986785;44128
2986786;22046
2986788;52392
2986789;57546
2986790;22190
2986791;22189
2986792;35225
2986793;56158
2986794;22188
2986795;22187
2986796;35224
2986797;39428
2986798;39427
2986800;22186
2986801;22185
2986802;22184
2986803;22183
2986804;22182
2986805;22181
2986806;22180
2986807;35223
2986808;42224
2986809;14513
2986810;76189
2986811;76504
2986812;02605
2986813;33326
2986814;35222
2986815;22179
2986816;22178
2986817;22177
2986818;22176
2986819;22175
2986820;35221
2986821;22174
2986822;15153
2986823;19164
2986824;24330
2986825;26290
2986826;11291
2986827;63282
2986828;43218
2986829;04222
2986830;56157
2986831;87154
2986832;76438
2986833;05118
2986834;07177
2986835;73197
2986836;43129
2986838;74208
2986839;91525
2986840;74208
2986843;38375
2986844;38301
2986845;13039
2986846;17280
2986847;16263
2986848;17279
2986849;33325
2986850;73227
2986851;27463
2986852;39426
2986853;06038
2986854;29274
2986855;57545
2986856;07176
2986857;73257
2986858;73261
2986859;10290
2986864;63024
2986865;52391
2986866;62659
2986867;14506
2986868;59334
2986869;73098
2986870;77527
2986872;74275
2986873;46221
2986875;22173
2986876;42172
2986877;66143
2986879;24309
2986881;66142
2986882;05123
2986883;13076
2986884;05184
2986885;65388
2986886;83094
2986887;31042
2986888;04214
2986889;13075
2986890;26240
2986891;83093
2986892;10289
2986893;73244
2986894;22172
2986895;58210
2986896;28426
2986897;28176
2986900;61330
2986901;36121
2986902;70414
2986903;73202
2986904;70413
2986905;87064
2986909;23232
2986910;42205
2986911;24291
2986913;48015
2986914;63225
2986915;74111
2986917;38013
2986918;21484
2986919;73201
2986920;73200
2986923;74056
2986924;38308
2986925;05093
2986927;16286
2986928;34204
2986929;69028
2986930;78490
2986931;26239
2986932;39423
2986933;31424
2986934;21514
2986935;86192
2986936;40169
2986937;12183
2986938;32319
2986939;03321
2986940;60496
2986941;27460
2986943;60495
2986944;22171
2986945;39422
2986946;88349
2986947;10288
2986948;08075
2986950;70412
2986951;74173
2986952;22170
2986953;36082
2986954;57544
2986957;06004
2986960;67377
2986961;87104
2986962;18180
2986963;25457
2986964;25456
2986965;60494
2986966;87146
2986967;11290
2986968;58260
2986969;63465
2986970;31423
2986972;46195
2986973;48192
2986974;81203
2986976;01298
2986977;43093
2986978;31422
2986980;62201
2986981;85234
2986982;66008
2986983;28012
2986984;50444
2986985;14505
2986986;80627
2986987;25455
2986988;38407
2986990;53179
2986991;29160
2986992;72238
2986993;01297
2986994;42113
2986995;77339
2986996;77414
2986997;06057
2986998;62658
2986999;27458
2987000;02604
2987001;45253
2987003;45252
2987004;28164
2987005;59463
2987006;89300
2987007;76503
2987008;80626
2987009;85176
2987010;24146
2987011;40227
2987012;63119
2987014;18033
2987016;52479
2987021;02163
2987022;52390
2987023;02810
2987024;60493
2987026;2A004
2987027;38307
2987028;27457
2987029;95489
2987030;2A031
2987031;2A085
2987032;2A001
2987033;2A114
2987034;17278
2987035;32318
2987036;44224
2987037;50403
2987039;63229
2987040;43025
2987042;72237
2987043;44125
2987045;25454
2987046;35220
2987047;01296
2987048;33100
2987049;33203
2987050;47117
2987051;82140
2987053;31337
2987056;35219
2987057;62327
2987059;83053
2987061;79211
2987062;09302
2987063;36112
2987065;24238
2987067;63281
2987069;26059
2987070;23154
2987071;84091
2987072;2B235
2987074;2B234
2987075;55406
2987076;27456
2987077;65364
2987078;2A326
2987080;38306
2987081;45191
2987082;31420
2987083;46220
2987085;24251
2987086;02602
2987087;43151
2987088;30325
2987089;2B233
2987091;70410
2987092;2A279
2987094;10287
2987095;33324
2987099;38160
2987100;63328
2987101;43217
2987102;24295
2987103;34203
2987104;2B277
2987105;47206
2987107;65192
2987110;86191
2987111;47205
2987112;14027
2987113;06005
2987114;26142
2987115;80110
2987117;72236
2987118;31418
2987119;58207
2987120;42171
2987123;65363
2987126;2A362
2987130;48099
2987131;60492
2987133;23257
2987135;05101
2987136;39420
2987138;76693
2987140;35328
2987141;89299
2987142;40226
2987143;89142
2987144;77297
2987145;05118
2987148;55405
2987149;38527
2987150;77501
2987151;35225
2987152;18019
2987153;39419
2987154;58089
2987155;16260
2987157;26142
2987164;2A232
2987165;62657
2987166;62656
2987167;77246
2987168;10441
2987169;18179
2987170;18105
2987171;63280
2987172;58286
2987173;2B033
2987174;02601
2987175;47232
2987179;83092
2987180;34202
2987181;2A163
2987182;2B231
2987183;43018
2987184;43168
2987185;23090
2987187;89298
2987188;2B230
2987189;11289
2987190;64447
2987191;2B229
2987192;2A228
2987193;2A098
2987195;2B030
2987196;2B227
2987197;2B226
2987198;2A276
2987199;2B135
2987201;2A272
2987202;2B305
2987203;2B199
2987204;2A031
2987205;2A288
2987206;2A288
2987207;2B223
2987209;2B225
2987211;2B016
2987212;2A004
2987213;51431
2987214;18054
2987215;05062
2987216;83011
2987217;44123
2987218;57543
2987219;76051
2987220;50401
2987221;54429
2987222;04152
2987223;76502
2987224;45197
2987225;01122
2987226;63179
2987229;14726
2987230;28298
2987231;04151
2987232;34201
2987233;88348
2987234;80625
2987235;76320
2987236;02600
2987237;54428
2987238;14502
2987240;15125
2987241;48082
2987242;89297
2987243;54427
2987244;24168
2987245;51430
2987246;62655
2987248;76343
2987250;02599
2987253;26236
2987254;77444
2987255;77361
2987256;95488
2987257;18033
2987259;26235
2987260;54426
2987261;15170
2987262;73040
2987263;05077
2987264;80624
2987265;77165
2987266;15152
2987267;52384
2987268;25453
2987269;25452
2987270;60491
2987271;93059
2987272;41176
2987273;03207
2987274;55404
2987275;65362
2987276;45251
2987277;14501
2987278;60490
2987279;14500
2987281;88347
2987282;79209
2987283;03172
2987284;23152
2987285;87009
2987286;63370
2987287;19166
2987288;15231
2987289;76501
2987290;87138
2987291;87049
2987292;24551
2987293;12277
2987294;48112
2987295;12182
2987296;12204
2987297;83091
2987299;06097
2987300;73306
2987301;52388
2987302;63319
2987303;76500
2987304;70409
2987305;71350
2987306;06119
2987308;38304
2987309;87119
2987311;21044
2987312;15049
2987313;47122
2987314;69152
2987318;73021
2987319;04205
2987320;71351
2987321;63137
2987322;84072
2987323;2B229
2987325;06096
2987326;52529
2987327;80623
2987328;54425
2987330;06023
2987331;27455
2987332;24328
2987333;04150
2987335;26234
2987336;26233
2987337;2B222
2987338;54382
2987339;63434
2987340;2B342
2987341;2B221
2987342;2B292
2987343;2B220
2987344;2B219
2987345;2B218
2987346;2B201
2987347;2B314
2987350;17484
2987351;2B306
2987352;05026
2987353;03287
2987354;38345
2987355;05036
2987356;80622
2987357;69289
2987358;44149
2987359;2B171
2987360;73296
2987361;73071
2987362;63279
2987363;13002
2987364;26143
2987365;21483
2987367;2B057
2987368;2A090
2987370;50400
2987372;39418
2987373;58077
2987376;31417
2987378;57542
2987379;76555
2987380;2B217
2987381;2B216
2987383;2B107
2987384;2B152
2987386;42047
2987387;83153
2987388;43189
2987389;2A215
2987390;2B264
2987391;2B289
2987392;2B169
2987393;2A269
2987394;2B214
2987397;2B213
2987398;2A247
2987403;2B080
2987404;2A212
2987405;05064
2987406;43007
2987407;06127
2987408;72235
2987409;66141
2987411;54424
2987412;40225
2987413;57541
2987414;45314
2987415;84138
2987416;24374
2987417;87108
2987418;46281
2987421;57540
2987423;59462
2987425;90080
2987426;67375
2987427;67495
2987428;68257
2987429;68256
2987430;67373
2987431;67372
2987432;68255
2987433;28383
2987434;24327
2987435;30170
2987436;41175
2987437;66140
2987438;66139
2987439;11288
2987440;34200
2987441;34199
2987442;72234
2987443;77360
2987444;01295
2987445;01015
2987446;23092
2987447;24326
2987448;24364
2987449;31416
2987451;24150
2987452;32317
2987453;32316
2987454;12181
2987455;32315
2987456;15151
2987457;26232
2987458;65361
2987459;04149
2987460;31415
2987461;34061
2987462;87168
2987463;26330
2987464;65360
2987465;47175
2987467;04148
2987468;09030
2987469;33366
2987472;13074
2987473;03118
2987474;11287
2987475;30195
2987476;26282
2987477;81208
2987478;83091
2987479;26192
2987481;19133
2987482;31414
2987483;19165
2987484;26231
2987485;46219
2987486;24325
2987487;87118
2987488;65359
2987489;24324
2987490;38146
2987491;01294
2987492;47204
2987493;47242
2987494;01293
2987495;11286
2987497;11285
2987498;65358
2987499;19138
2987500;66138
2987501;04219
2987503;38103
2987504;11284
2987505;06132
2987506;30194
2987507;64446
2987508;19164
2987509;46083
2987510;12180
2987512;15142
2987513;40224
2987515;15246
2987516;81207
2987517;64320
2987518;24571
2987519;11283
2987520;11282
2987522;66016
2987523;43061
2987524;32314
2987525;46290
2987526;43244
2987527;43024
2987528;40223
2987529;07174
2987530;33100
2987531;07301
2987532;65357
